,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,Unnamed: 0,duration_in_minutes
7597,TnbpN95RUqU,18.03.05,2018-05-02T07:20:51.000Z,33746,126,8,9,False,False,Sports,JP,215327.0,3
7598,d84J8Nuqi2U,18.08.03,2018-03-07T17:23:01.000Z,82037,3587,84,797,False,False,Sports,FR,99329.0,6
7599,i94ZJHvtKCI,17.16.12,2017-12-13T10:31:06.000Z,180313,3175,33,1051,False,False,Gaming,KR,250325.0,2
7600,xIGB6FuSMmI,18.04.05,2018-04-30T22:00:51.000Z,162819,6792,246,551,False,False,Entertainment,DE,52693.0,1
7601,w9ADYSAko78,17.18.12,2017-12-15T18:41:02.000Z,136410,2619,90,140,False,False,Music,CA,612.0,65
7602,SKNZwlNA--Q,18.20.05,2018-05-17T20:00:05.000Z,169206,400,89,60,False,False,Film & Animation,RU,327267.0,44
7603,SP3zC40jS0c,17.23.11,2017-11-22T13:30:00.000Z,30043,70,38,78,False,False,Entertainment,RU,303441.0,43
7604,drWAVsTuwsg,17.25.11,2017-11-21T06:00:01.000Z,359910,5236,130,3421,False,False,Comedy,KR,234180.0,9
7605,64icKs_wg-U,18.12.03,2018-03-11T12:05:25.000Z,13948,104,10,13,False,False,People & Blogs,FR,104505.0,3
7606,7OWTD7F1GY4,18.08.01,2018-01-07T00:00:01.000Z,187226,6940,960,2069,False,False,Education,CA,39959.0,7
7607,_gmPcYFnpSE,18.01.03,2018-02-27T20:54:29.000Z,401531,3532,462,946,False,False,Entertainment,FR,86327.0,26
7608,P5vHpRkqTVw,18.31.03,2018-03-29T14:29:15.000Z,60045,2185,80,183,False,False,News & Politics,KR,230362.0,55
7609,eDNS0elOqxk,18.26.01,2018-01-25T13:20:24.000Z,4928,115,1,19,False,False,Sports,DE,69560.0,12
7610,--FcOKEq9gU,18.01.04,2018-03-31T17:00:01.000Z,8354,214,15,24,False,False,Howto & Style,FR,109418.0,38
7611,jdg90KkMCKo,18.03.05,2018-05-02T14:26:14.000Z,15775,90,14,40,False,False,News & Politics,FR,114677.0,14
7612,9EwLEmEXXnk,18.07.06,2018-06-06T10:39:40.000Z,441118,9866,691,755,False,False,Entertainment,JP,212416.0,2
7613,OK3JWmE-UWg,17.19.11,2017-11-18T02:00:01.000Z,364279,4339,574,1926,False,False,Entertainment,CA,7830.0,25
7614,Xpk-9vA2FWM,18.27.01,2018-01-26T12:00:03.000Z,130789,10576,224,2604,False,False,Howto & Style,DE,72007.0,13
7615,007CcyS92FI,18.24.02,2018-02-24T01:00:00.000Z,3692,303,1,26,False,False,Pets & Animals,JP,205682.0,2
7616,p95CFwPxx3s,18.28.04,2018-04-27T15:00:05.000Z,30418,1549,52,351,False,False,Sports,FR,100266.0,14
7617,sn1mUW2htN4,18.11.06,2018-06-10T01:39:14.000Z,32870,2001,138,468,False,False,People & Blogs,FR,106941.0,12
7618,7qcYroJEuo0,18.23.01,2018-01-22T09:52:21.000Z,27944,1543,81,141,False,False,Howto & Style,RU,328510.0,13
7619,6ctUDepF1UY,18.30.03,2018-03-30T00:47:05.000Z,42091,6178,235,1620,False,False,People & Blogs,MX,271936.0,3
7620,oAHRnJc1NRA,18.09.05,2018-05-08T17:07:28.000Z,36703,1180,457,0,True,False,News & Politics,RU,322063.0,55
7621,Yfh4A-mlO1A,18.06.03,2018-03-03T10:07:34.000Z,89863,1398,60,608,False,False,Entertainment,KR,242519.0,17
7622,gQ3M1C-EEho,18.01.05,2018-04-30T20:01:09.000Z,295044,3679,1289,1447,False,False,Entertainment,FR,88837.0,7
7623,5wQdFA0Yx3I,18.09.05,2018-05-08T23:28:49.000Z,56247,4600,107,309,False,False,People & Blogs,MX,273308.0,7
7624,dpeBfNI_290,18.18.04,2018-04-17T15:30:00.000Z,16912,1532,44,186,False,False,People & Blogs,MX,272502.0,12
7625,XBElQYUzSw0,18.21.03,2018-03-19T07:54:55.000Z,20962,126,8,48,False,False,Sports,DE,70303.0,49
7626,X-UC9Ku37lo,18.11.02,2018-02-09T16:24:26.000Z,133517,6682,352,653,False,False,Science & Technology,FR,110524.0,9
7627,JByixoJQh9Q,17.16.11,2017-11-15T18:00:02.000Z,99132,696,42,76,False,False,Comedy,RU,310293.0,49
7628,_ex51a7Jfrs,18.28.02,2018-02-27T06:03:51.000Z,129687,2677,98,165,False,False,Entertainment,CA,14070.0,10
7629,bP_HnlVnR1I,18.04.05,2018-05-01T05:33:53.000Z,386042,11112,3788,3520,False,False,Entertainment,IN,180945.0,6
7630,2ztjIfgquRU,17.14.11,2017-11-11T21:53:58.000Z,108622,2864,34,110,False,False,Autos & Vehicles,DE,67802.0,5
7631,nQAwk23aFIE,17.19.12,2017-12-18T08:45:18.000Z,776298,6468,321,403,False,False,Entertainment,FR,83038.0,2
7632,VLuS34uhLJQ,18.14.03,2018-02-28T17:00:03.000Z,216603,11327,239,796,False,False,Howto & Style,GB,123644.0,11
7633,2byhW3BOKTU,18.12.02,2018-02-07T04:30:06.000Z,5885954,111880,3933,8059,False,False,Music,IN,189086.0,4
7634,wZm6kKSHaog,17.20.11,2017-11-19T02:19:26.000Z,57210,3515,112,360,False,False,Entertainment,MX,253095.0,7
7635,VPwmYGteKBA,18.03.03,2018-03-02T07:36:38.000Z,307159,3929,2034,1237,False,False,Sports,CA,37239.0,0
7636,lYXZ6gNnOmg,18.23.04,2018-04-21T10:01:22.000Z,124218,9494,104,795,False,False,Howto & Style,FR,109610.0,9
7637,Wg6a0chf3SI,17.14.11,2017-11-12T16:30:00.000Z,112372,2984,83,328,False,False,Entertainment,DE,40802.0,12
7638,CWLex4vldHA,18.01.01,2017-12-30T19:01:12.000Z,547286,80103,2346,10945,False,False,Entertainment,MX,255771.0,14
7639,D7cAYfceIA8,18.20.04,2018-04-19T12:13:35.000Z,6019,476,5,35,False,False,Howto & Style,FR,109560.0,4
7640,RtI8iieSHqU,18.14.06,2018-06-13T12:00:02.000Z,304046,25125,61,2165,False,False,Entertainment,KR,246856.0,10
7641,SH5lRiYAJGU,18.17.01,2018-01-15T18:38:25.000Z,219563,1045,60,275,False,False,People & Blogs,MX,268693.0,1
7642,oDAbBSHGlIQ,18.18.05,2018-05-14T12:30:07.000Z,234023,5341,79,2488,False,False,Comedy,KR,235787.0,10
7643,JBAvEtOfRio,17.20.11,2017-11-15T11:00:03.000Z,177280,0,0,756,False,True,Entertainment,KR,238217.0,8
7644,5ORXcfLXuXU,17.17.11,2017-11-16T15:00:00.000Z,916731,83326,1052,6884,False,False,Music,RU,329908.0,0
7645,ep3mGOViLsk,17.24.11,2017-11-23T16:18:07.000Z,144407,2279,186,437,False,False,News & Politics,CA,21106.0,34
7646,EE6D8hs2wRk,18.06.06,2018-06-05T15:21:04.000Z,1164234,5634,591,701,False,False,Entertainment,KR,246423.0,49
7647,J6CYXy5Jgss,18.11.02,2018-02-10T05:17:11.000Z,10159,365,105,383,False,False,People & Blogs,FR,103668.0,23
7648,QRJ_jwG2XxA,18.27.04,2018-04-26T02:07:05.000Z,49173,317,61,57,False,False,News & Politics,FR,114559.0,80
7649,09Uf-uoJyjI,17.27.11,2017-11-25T11:09:52.000Z,55854,2107,271,346,False,False,News & Politics,KR,226007.0,60
7650,ONt-_1-l-bI,18.26.02,2018-02-25T03:38:53.000Z,63393,117,45,9,False,False,Entertainment,IN,175859.0,6
7651,AEPXSoUZlnI,18.12.06,2018-06-11T16:30:00.000Z,44941,2518,79,335,False,False,Entertainment,RU,309059.0,8
7652,a4oVaZ2O8iI,18.14.06,2018-06-10T11:03:25.000Z,1917213,25908,1354,1786,False,False,Music,IN,191572.0,2
7653,Ja0MbsLpYDk,18.25.01,2018-01-24T13:00:01.000Z,247039,13018,201,1443,False,False,Travel & Events,DE,81253.0,17
7654,2yzVNzO1UZA,18.04.02,2018-02-03T15:39:29.000Z,6615,445,12,45,False,False,Education,RU,313660.0,13
7655,MjttubnVpqg,18.09.03,2018-02-27T17:38:46.000Z,182837,2018,194,413,False,False,Entertainment,GB,129083.0,0
7656,PRavR35WK44,18.08.03,2018-03-05T06:13:14.000Z,566359,3213,792,648,False,False,Entertainment,IN,176670.0,3
7657,sA9EmbJi0aY,18.08.06,2018-06-07T16:23:58.000Z,139657,10600,184,962,False,False,Sports,RU,315918.0,15
7658,XTV7bthkfwY,18.09.01,2018-01-09T00:00:04.000Z,4316,439,19,76,False,False,Howto & Style,RU,328394.0,6
7659,fF6ZDxyQbdw,18.11.03,2018-03-09T16:59:19.000Z,295168,12999,2287,1874,False,False,Science & Technology,FR,110653.0,0
7660,1i0v-FzkaXg,18.17.05,2018-05-16T07:20:40.000Z,167120,407,237,30,False,False,News & Politics,IN,167046.0,4
7661,GBcEgsdIpEk,18.06.06,2018-06-05T15:00:01.000Z,51405,1417,54,132,False,False,Entertainment,FR,90687.0,7
7662,7QoPKZvVVAE,18.17.04,2018-04-16T23:42:36.000Z,76278,4228,46,1578,False,False,Gaming,CA,35421.0,16
7663,UvzJHCHJhE4,17.29.12,2017-12-28T01:14:25.000Z,140905,421,46,76,False,False,Entertainment,IN,171386.0,3
7664,Q51bru32S7A,18.20.03,2018-03-19T15:00:02.000Z,149771,14202,58,1378,False,False,Music,JP,216452.0,4
7665,k_bcg84qEhE,17.16.12,2017-12-15T12:03:56.000Z,8757,344,12,0,True,False,Education,RU,313449.0,49
7666,Sc6yd8VmVQk,18.18.04,2018-04-17T23:30:53.000Z,13958,178,5,16,False,False,Entertainment,MX,262290.0,4
7667,ueJtDIIPhSA,18.15.03,2018-03-14T09:00:04.000Z,8378,514,12,29,False,False,People & Blogs,DE,63018.0,7
7668,VizCUt6yRd4,17.12.12,2017-12-11T16:26:57.000Z,27971,810,40,209,False,False,Entertainment,FR,82692.0,27
7669,Rh8gGMkHrUI,18.07.06,2018-06-06T19:00:03.000Z,79491,1559,23,61,False,False,People & Blogs,FR,106821.0,4
7670,0IplREGTc7w,18.29.04,2018-04-27T12:02:38.000Z,290194,1383,218,246,False,False,News & Politics,KR,231192.0,69
7671,uvWUCNP5a1w,18.11.06,2018-06-10T20:00:07.000Z,156354,1039,120,842,False,False,People & Blogs,FR,106939.0,47
7672,lTzVUGoXkEE,18.19.05,2018-05-17T13:00:04.000Z,187077,7450,36,292,False,False,Pets & Animals,CA,38854.0,3
7673,V00PcEnXc7k,18.08.03,2018-03-05T10:36:07.000Z,2227289,2341,789,194,False,False,Entertainment,IN,176660.0,3
7674,7c6ugxqtF4g,17.26.11,2017-11-25T05:00:00.000Z,109278,172,78,49,False,False,Entertainment,IN,168619.0,21
7675,fOsphXJvaUE,18.26.01,2018-01-25T11:00:04.000Z,291258,4490,109,431,False,False,Entertainment,US,338596.0,5
7676,DIR82aTc45c,18.26.05,2018-05-25T12:10:38.000Z,635038,6870,443,361,False,False,Entertainment,FR,90065.0,2
7677,wDdsacwsb_c,18.02.02,2018-02-01T19:08:18.000Z,10329,328,59,0,True,False,News & Politics,RU,319342.0,55
7678,oKXWzoawdFE,18.09.02,2018-02-08T06:24:59.000Z,19128,179,17,18,False,False,Entertainment,JP,206731.0,8
7679,zxUwbflE1SY,17.19.11,2017-11-13T13:00:10.000Z,225280,5770,150,1312,False,False,Entertainment,US,335517.0,3
7680,Bhh8VCladvY,18.26.03,2018-03-25T23:00:00.000Z,119519,10527,200,1886,False,False,Entertainment,MX,261130.0,4
7681,ec7XpYMIb40,18.13.01,2018-01-12T00:32:26.000Z,14925,36,5,0,False,False,News & Politics,KR,227650.0,1
7682,U3yHrTZOvPg,18.09.02,2018-02-07T12:12:58.000Z,40410,1475,15,328,False,False,People & Blogs,KR,221588.0,1
7683,yZTxKkGrIL4,18.26.01,2018-01-25T05:01:19.000Z,109028,24,705,64,False,False,People & Blogs,RU,296836.0,10
7684,j9Kf6wgU2-M,18.14.05,2018-05-13T08:30:02.000Z,7264,695,7,83,False,False,People & Blogs,DE,64612.0,12
7685,y4azAjiSnfA,18.27.04,2018-04-26T10:52:08.000Z,54648,6154,73,2018,False,False,People & Blogs,RU,301153.0,11
7686,jTeZ9ZBjA3o,17.15.12,2017-12-13T16:00:05.000Z,42040,4559,39,292,False,False,Howto & Style,FR,108135.0,6
7687,r11-y-va1Pk,18.26.03,2018-03-24T10:51:59.000Z,85825,270,39,23,False,False,People & Blogs,MX,271773.0,14
7688,zJOB_3kpb9Q,18.31.05,2018-05-31T12:16:36.000Z,716375,1934,303,224,False,False,Sports,MX,288708.0,29
7689,_kU7IMlvg8c,18.18.04,2018-04-17T12:00:02.000Z,150687,19258,116,4034,False,False,News & Politics,CA,23848.0,5
7690,6KQzXTQ09ds,18.09.01,2018-01-08T18:03:37.000Z,64493,3585,349,607,False,False,Gaming,DE,79030.0,11
7691,MaR_mrHmo7Q,17.17.11,2017-11-15T13:33:57.000Z,106452,989,52,30,False,False,Entertainment,IN,167875.0,2
7692,i_Eo8qsOUok,18.22.04,2018-04-21T22:08:45.000Z,76179,5890,173,1016,False,False,People & Blogs,MX,272644.0,10
7693,KOBselaRSQg,17.30.12,2017-12-29T15:45:46.000Z,36783,145,6,10,False,False,Entertainment,DE,44223.0,0
7694,B_hCRhqu2wo,17.28.12,2017-12-28T00:20:01.000Z,2582,75,0,12,False,False,Sports,MX,285993.0,5
7695,qucV9_TXWXk,18.09.06,2018-06-08T10:00:16.000Z,80714,1007,39,261,False,False,Film & Animation,JP,200500.0,0
7696,fadkX8HS-f8,17.29.12,2017-12-28T21:19:13.000Z,13047,1028,29,45,False,False,People & Blogs,MX,267933.0,15
7697,bTjmXd_HGt4,18.07.03,2018-03-06T15:30:02.000Z,5938,382,17,141,False,False,Film & Animation,FR,116627.0,5
7698,5aRGjycDptw,18.15.05,2018-05-14T16:00:00.000Z,28044,2064,39,129,False,False,Sports,MX,288459.0,11
7699,fKkdNqYMdDk,17.29.11,2017-11-28T08:00:02.000Z,794139,55377,646,1427,False,False,Music,MX,280132.0,4
7700,ZP2K-nQgLxM,18.03.03,2018-03-01T06:20:31.000Z,2298191,60447,41262,34667,False,False,News & Politics,RU,320107.0,4
7701,qTx7nStl7Ec,17.23.11,2017-11-22T14:30:02.000Z,4287,321,15,66,False,False,Education,DE,58660.0,9
7702,fxjHhdYrVVE,18.23.02,2018-02-22T07:50:11.000Z,3957,79,4,7,False,False,Autos & Vehicles,JP,213724.0,10
7703,9yxNj4EXJmw,18.17.02,2018-02-15T16:04:44.000Z,551399,26165,128,2098,False,False,Entertainment,CA,13396.0,52
7704,4eNRxK43dmk,17.04.12,2017-12-01T14:00:00.000Z,70947,7936,10,810,False,False,Music,KR,236360.0,12
7705,ZMX60YsEMUE,18.15.05,2018-05-13T22:00:03.000Z,224302,7620,129,2832,False,False,Film & Animation,CA,32962.0,10
7706,eR4NyoCo37M,18.10.06,2018-06-10T02:10:07.000Z,49717,8848,20,1018,False,False,Music,MX,283184.0,7
7707,KwnnwRSWz4o,18.17.01,2018-01-14T16:00:02.000Z,146578,2280,467,687,False,False,Howto & Style,US,368238.0,6
7708,tuHSAz63R14,17.28.11,2017-11-27T10:02:40.000Z,5285,142,17,62,False,False,Sports,DE,68900.0,17
7709,b0TOG5K-v0U,18.02.02,2018-02-01T14:54:16.000Z,22476,1414,31,127,False,False,Gaming,RU,324028.0,2
7710,Fm2bnWnt77s,18.02.05,2018-04-30T05:50:51.000Z,682441,1819,134,133,False,False,Entertainment,IN,180806.0,0
7711,utU6lwMn22Y,18.02.05,2018-05-01T15:00:05.000Z,254603,25115,418,3417,False,False,Howto & Style,DE,72823.0,2
7712,QEFseN8EuGE,18.08.01,2018-01-06T17:00:02.000Z,110665,9144,500,8970,False,False,Entertainment,DE,44878.0,11
7713,DmtIh84uE3w,18.14.02,2018-02-13T09:00:00.000Z,41966,870,76,82,False,False,Howto & Style,JP,212945.0,6
7714,EtkoAbnlWKc,18.21.01,2018-01-20T10:22:12.000Z,158241,948,18,54,False,False,Entertainment,CA,11731.0,1
7715,07S_Glj3uYs,18.02.01,2017-12-22T17:00:44.000Z,1509716,77243,1665,4279,False,False,Music,US,359643.0,3
7716,M1EtM-XU6tA,17.28.11,2017-11-25T06:45:48.000Z,154764,9712,367,891,False,False,Comedy,IN,184550.0,6
7717,PGT1LNRVuNY,18.30.03,2018-03-26T10:48:27.000Z,767801,5258,1936,0,True,False,Entertainment,IN,178346.0,3
7718,0bsIhTI8bvY,18.25.03,2018-03-24T05:33:03.000Z,204217,636,3350,294,False,False,People & Blogs,RU,299717.0,87
7719,Ca_t7fu5qgM,17.04.12,2017-12-03T01:50:06.000Z,174903,6427,388,1764,False,False,Entertainment,MX,253913.0,8
7720,Q-G096WPAlI,18.07.04,2018-04-06T03:25:48.000Z,109367,1450,85,497,False,False,News & Politics,KR,230626.0,90
7721,nWsQHn_sAP0,17.18.11,2017-11-15T02:02:41.000Z,872007,1200,167,574,False,False,News & Politics,KR,225658.0,2
7722,usJKesdBE20,18.03.03,2018-03-02T09:00:14.000Z,14116,1299,78,99,False,False,Howto & Style,FR,109080.0,2
7723,Gb1Am-33gTk,18.17.05,2018-05-15T22:10:04.000Z,1501111,84173,2016,5640,False,False,Entertainment,DE,53697.0,10
7724,SzzGeus3G3E,18.06.06,2018-06-05T19:55:41.000Z,39875,1386,22,225,False,False,News & Politics,MX,277195.0,8
7725,tmUYwTNRIm8,18.27.04,2018-04-25T07:00:09.000Z,366897,12590,392,330,False,False,Music,CA,2828.0,3
7726,_caOKmnb60Q,18.11.05,2018-05-10T14:46:07.000Z,4449,630,8,216,False,False,Music,DE,78044.0,2
7727,WoJuET2cyFk,18.17.05,2018-04-24T22:27:57.000Z,418155,8809,398,274,False,False,Music,DE,78113.0,4
7728,fBy2KLLuNp4,17.10.12,2017-12-08T03:08:19.000Z,511276,2938,462,537,False,False,Entertainment,DE,42648.0,166
7729,p2hE9tSj_K4,18.13.01,2018-01-12T16:10:59.000Z,24037,558,5,39,False,False,Entertainment,CA,11204.0,0
7730,Le-HPguXs6M,18.08.06,2018-06-07T15:59:34.000Z,29901,1710,64,164,False,False,Howto & Style,CA,31139.0,10
7731,OjhIf5Pip6Q,18.08.05,2018-05-07T15:59:13.000Z,74906,530,77,255,False,False,News & Politics,RU,322040.0,14
7732,NEfCmplXP1I,18.25.05,2018-05-24T02:47:36.000Z,153413,11276,157,1226,False,False,Howto & Style,CA,30977.0,11
7733,cwRukjMwqD4,17.20.11,2017-11-18T17:00:05.000Z,34981,1469,60,190,False,False,Entertainment,FR,81640.0,5
7734,8_xYGwSl4rU,18.16.01,2018-01-15T06:28:56.000Z,11431,544,6,29,False,False,Howto & Style,DE,71921.0,4
7735,1Bht6dg0Cfk,17.11.12,2017-12-09T04:56:28.000Z,113354,393,68,84,False,False,People & Blogs,IN,192004.0,18
7736,ZpQ4Xl_v2LY,18.01.05,2018-04-26T21:35:10.000Z,246461,4633,38,230,False,False,Entertainment,CA,17807.0,2
7737,lj7yeIQxHn8,18.07.03,2018-03-06T14:15:46.000Z,241104,1995,117,1085,False,False,News & Politics,DE,74783.0,9
7738,coHuTFPf3Fc,17.02.12,2017-12-01T14:14:31.000Z,5436,647,3,38,False,False,Science & Technology,FR,110258.0,14
7739,iBFUo2SD5xA,17.15.11,2017-11-13T13:17:51.000Z,49304,1177,9,69,False,False,People & Blogs,KR,218490.0,1
7740,zNqCVTs38nU,17.18.11,2017-11-13T02:15:30.000Z,47760,132,77,41,False,False,Sports,US,355945.0,1
7741,CVrYzB23kCg,18.03.04,2018-04-02T06:29:21.000Z,56997,1466,89,477,False,False,News & Politics,RU,321212.0,6
7742,PcYhtiJneHg,18.17.01,2018-01-12T15:00:02.000Z,993486,114411,887,5231,False,False,Music,GB,136166.0,4
7743,zmM89ZOe-iw,18.03.02,2018-02-01T16:25:05.000Z,103496,1113,250,197,False,False,News & Politics,IN,164835.0,14
7744,z1PAFCJfn5Y,18.02.02,2018-01-31T09:28:20.000Z,27577,72,30,7,False,False,Entertainment,IN,174082.0,26
7745,fZn1UaroS6c,18.07.05,2018-05-05T07:00:02.000Z,2282960,92441,11403,43423,False,False,Entertainment,RU,307813.0,9
7746,DLoFD_NZFCs,17.05.12,2017-12-04T12:08:38.000Z,10492,898,17,36,False,False,People & Blogs,RU,293989.0,15
7747,J1QLecbRrZc,18.03.04,2018-04-02T21:30:00.000Z,41415,1515,76,171,False,False,Howto & Style,MX,279213.0,12
7748,3Zpt3oOs-U4,18.20.01,2018-01-19T23:00:00.000Z,23708,2588,51,903,False,False,Gaming,MX,291950.0,14
7749,7w3CzsUtf-g,17.22.12,2017-12-21T06:00:00.000Z,227959,10425,210,363,False,False,Film & Animation,RU,325272.0,6
7750,MLMbhYGkyQc,17.30.12,2017-12-28T11:49:34.000Z,183812,577,743,134,False,False,Music,RU,330406.0,4
7751,Y8kD7G5xQJk,17.14.11,2017-11-13T17:00:05.000Z,226795,1634,433,251,False,False,Entertainment,DE,40847.0,21
7752,ZLNttktRgiQ,18.14.05,2018-05-13T13:09:46.000Z,7454,122,4,20,False,False,Pets & Animals,JP,206266.0,3
7753,yLQxhCxQoKc,18.05.06,2018-06-04T15:20:55.000Z,417778,2111,351,414,False,False,Entertainment,JP,212267.0,77
7754,pARVoPa2sRY,18.30.01,2018-01-29T11:00:03.000Z,29379,2140,288,838,False,False,Autos & Vehicles,MX,289132.0,17
7755,UPAntpD_29I,18.14.01,2018-01-11T17:05:26.000Z,544172,3267,336,617,False,False,Comedy,IN,185257.0,43
7756,sJUBsJhqlZE,18.24.02,2018-02-23T16:15:01.000Z,17095,2297,9,114,False,False,Music,FR,119328.0,2
7757,2ha8YQ0SyyE,18.23.04,2018-04-19T04:27:38.000Z,1453676,45020,936,3084,False,False,Music,IN,190337.0,3
7758,F8NNRPY4tqs,18.13.05,2018-05-12T16:00:24.000Z,113622,14651,91,1769,False,False,Entertainment,MX,263965.0,16
7759,9e-90Sz_iN0,17.16.11,2017-11-14T11:46:04.000Z,447161,2791,286,410,False,False,Entertainment,IN,167777.0,20
7760,TUe3KAoFk50,18.01.05,2018-04-30T15:38:54.000Z,266244,1402,247,178,False,False,Entertainment,IN,180709.0,24
7761,ZVBhF6qByW0,18.26.03,2018-03-25T11:00:02.000Z,89406,1470,198,600,False,False,Entertainment,JP,208890.0,11
7762,QROARTwVomA,18.14.05,2018-05-13T15:57:51.000Z,18684,1422,29,704,False,False,News & Politics,FR,114895.0,7
7763,8teL_QaG6co,18.29.03,2018-03-28T03:59:32.000Z,211301,1632,132,386,False,False,People & Blogs,RU,299982.0,3
7764,0-xwTI8MKO8,18.02.04,2018-04-01T07:14:33.000Z,3174035,12969,338,1572,False,False,Sports,IN,197555.0,1
7765,YMrDSkXUKkQ,18.22.05,2018-05-21T08:00:00.000Z,17138,704,11,168,False,False,Howto & Style,JP,213473.0,8
7766,QRSK6ZD12-s,17.22.11,2017-11-18T08:42:38.000Z,688779,21456,275,4513,False,False,Entertainment,KR,238280.0,10
7767,dDAlGl_8f9U,17.12.12,2017-12-05T18:01:42.000Z,1225593,28014,861,3978,False,False,Film & Animation,US,351330.0,4
7768,9gvdhLq7IJQ,18.25.04,2018-04-24T10:30:00.000Z,26636,1425,81,396,False,False,People & Blogs,RU,301055.0,15
7769,x7K02QfyxUI,18.12.05,2018-05-11T05:34:45.000Z,24940,253,29,22,False,False,News & Politics,CA,24391.0,57
7770,B1D6Clmiwsw,18.04.01,2017-12-31T04:07:12.000Z,915519,11070,2875,2710,False,False,News & Politics,IN,164017.0,17
7771,0QOPb9DlOfY,18.23.02,2018-02-15T13:00:00.000Z,121157,1951,110,162,False,False,Pets & Animals,US,365032.0,2
7772,7YadMvgrZp0,17.15.12,2017-12-14T18:39:36.000Z,9585,496,10,105,False,False,People & Blogs,MX,267352.0,26
7773,7HTw1Jz5lcQ,17.14.11,2017-11-11T03:36:47.000Z,103665,566,66,76,False,False,Film & Animation,IN,160701.0,2
7774,r5J8ZmrS9LE,18.30.03,2018-03-28T04:43:57.000Z,35868,207,42,162,False,False,Sports,CA,37610.0,5
7775,YodMp1b6oYs,18.23.05,2018-05-22T20:45:02.000Z,64522,1458,152,201,False,False,Entertainment,MX,264641.0,2
7776,m34LDqa3NLo,18.01.03,2018-02-26T09:00:05.000Z,119905,491,20,87,False,False,Entertainment,KR,242265.0,3
7777,3iU2aA8v8BE,17.30.12,2017-12-28T15:30:01.000Z,388019,2181,233,447,False,False,Entertainment,KR,239897.0,19
7778,8o9bH_gPoFw,18.28.05,2018-05-27T23:30:00.000Z,50693,244,34,49,False,False,Howto & Style,IN,196763.0,12
7779,1-phVSimuHI,17.25.12,2017-12-23T15:44:22.000Z,70258,240,58,61,False,False,Entertainment,IN,171052.0,21
7780,6Xw8i_N5ShU,18.16.05,2018-05-15T01:00:02.000Z,726185,8690,895,3941,False,False,Entertainment,CA,18842.0,22
7781,GKBI_bVFSfs,18.26.01,2018-01-18T21:39:58.000Z,5179255,28582,1196,2559,False,False,Autos & Vehicles,US,371425.0,1
7782,Yz3aBUUkSrs,17.02.12,2017-12-01T07:00:01.000Z,21532,1811,17,142,False,False,Howto & Style,FR,108001.0,6
7783,Lb4g4UKAOUc,18.07.03,2018-03-06T03:00:00.000Z,48849,1117,737,219,False,False,Howto & Style,JP,213050.0,6
7784,NNYK3aUTXao,17.05.12,2017-12-04T15:32:15.000Z,170524,523,65,266,False,False,Entertainment,MX,253934.0,3
7785,N--YLBTDzOI,17.07.12,2017-12-05T21:19:39.000Z,9409,1158,18,398,False,False,Education,DE,58716.0,17
7786,CHIvQNFrdEc,17.27.12,2017-12-26T10:13:48.000Z,3554,164,8,21,False,False,Science & Technology,DE,80302.0,8
7787,M2HNP2CdJ0o,17.25.12,2017-12-25T00:59:57.000Z,1495,196,0,19,False,False,Howto & Style,MX,278024.0,3
7788,8VW20GMTVmY,18.21.02,2018-02-20T13:07:38.000Z,4401,176,5,12,False,False,Autos & Vehicles,FR,111285.0,10
7789,pNdcj6k8uK8,18.03.02,2018-02-02T19:37:58.000Z,5947,356,20,95,False,False,People & Blogs,RU,297297.0,16
7790,ozsC7bcKR1g,18.20.05,2018-05-18T14:30:01.000Z,54229,5601,58,328,False,False,Howto & Style,MX,279645.0,11
7791,mD5HPiNaORg,17.04.12,2017-12-03T13:40:20.000Z,2209,54,29,46,False,False,News & Politics,DE,73516.0,1
7792,sfMwXjNo3Rs,18.28.03,2018-03-17T19:00:04.000Z,437576,7991,246,915,False,False,Travel & Events,US,371921.0,3
7793,ay2wkMQdqk8,17.12.12,2017-12-09T09:00:01.000Z,141083,4296,279,791,False,False,People & Blogs,KR,219507.0,4
7794,MmJHQsBbFTQ,18.07.04,2018-04-06T14:43:26.000Z,7130,102,12,27,False,False,Howto & Style,JP,213237.0,11
7795,9DBTi8ujJDI,18.24.02,2018-02-23T16:19:12.000Z,54216,5639,175,201,False,False,People & Blogs,RU,298307.0,2
7796,lDkI3ewgL1c,18.19.04,2018-04-17T15:27:17.000Z,89079,2034,78,525,False,False,Entertainment,IN,179594.0,8
7797,9u-zwfDvgrs,18.24.01,2018-01-19T15:31:08.000Z,1900233,28445,2267,3449,False,False,Entertainment,IN,173350.0,7
7798,vw1tgc2cJuY,18.14.02,2018-02-12T16:02:45.000Z,198319,200,191,277,False,False,News & Politics,CA,22813.0,1
7799,d-xSH9zlKpE,18.08.05,2018-05-05T04:37:00.000Z,2915253,68540,2067,2903,False,False,Music,IN,190745.0,4
7800,OA_3A_BhloU,18.18.03,2018-03-17T12:00:05.000Z,140439,9886,127,1549,False,False,Music,JP,216420.0,27
7801,8ld1q7QX3MU,18.26.04,2018-04-25T17:23:45.000Z,68355,257,677,314,False,False,Entertainment,MX,262829.0,9
7802,MoIXKiQkmdY,17.19.11,2017-11-18T09:00:03.000Z,7292,440,8,30,False,False,Howto & Style,DE,71467.0,11
