,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
72340,HOGV4IVi34Y,18.04.03,2018-03-03T09:00:03.000Z,44411,2984,71,397,False,False,Howto & Style,DE,3:56
247629,Hc7uhpgYoFI,18.14.06,2018-06-11T09:32:33.000Z,98485,963,29,371,False,False,Pets & Animals,KR,6:15
287950,lr7gPc_1iXU,18.19.04,2018-04-19T00:33:54.000Z,802970,48090,556,2161,False,False,Sports,MX,4:11
207834,TIM7LwStsQU,18.04.03,2018-03-03T17:00:01.000Z,3173,48,4,8,False,False,Entertainment,JP,31:30
167817,dsWLVh1zhqk,17.16.11,2017-11-14T18:56:34.000Z,66457,58,31,0,True,False,Entertainment,IN,
329345,CvqrSKp0laQ,18.24.04,2018-04-23T19:39:34.000Z,2549,281,7,53,False,False,Howto & Style,RU,31:09
309963,jp6yBqSVKU8,18.21.04,2018-04-19T14:40:02.000Z,699937,19992,2689,1681,False,False,Science & Technology,RU,3:45
179425,uZS9Kfj3deE,18.17.04,2018-04-15T03:20:32.000Z,91613,231,17,2,False,False,Entertainment,IN,
325644,GBdPlo1oABM,18.22.01,2018-01-21T08:29:49.000Z,9825,327,10,3,False,False,Film & Animation,RU,1:27:37
59598,TvUI233eaSg,17.18.11,2017-11-15T17:01:20.000Z,248072,22473,814,1831,False,False,People & Blogs,DE,12:14
173877,t0vh_guIcmg,18.30.01,2018-01-27T22:13:14.000Z,170030,777,57,32,False,False,Entertainment,IN,3:23
218591,ds5hmkdKPL0,17.17.11,2017-11-15T11:15:43.000Z,252699,6547,136,296,False,False,People & Blogs,KR,
320096,QK5qAnm-7TU,18.02.03,2018-03-01T17:43:42.000Z,12077,388,53,166,False,False,News & Politics,RU,33:50
49336,QDcXfo4Y4so,18.11.03,2018-03-10T07:27:05.000Z,5775,81,9,5,False,False,Entertainment,DE,
187002,ixeJyJtDcgE,18.07.05,2018-05-03T07:25:01.000Z,882156,52785,1616,2929,False,False,Comedy,IN,5:40
212176,7QMEcfEsAwI,18.03.06,2018-06-02T11:23:21.000Z,61495,2814,47,382,False,False,Entertainment,JP,5:57
106477,zBd9nPru3S0,18.25.05,2018-05-24T19:46:22.000Z,57262,574,38,89,False,False,People & Blogs,FR,
276256,oCXZrDF8n7A,18.23.04,2018-04-23T04:30:36.000Z,135926,792,166,25,False,False,News & Politics,MX,3:11:28
198648,rtlSmt3enM0,18.06.04,2018-04-05T17:04:34.000Z,5196,126,22,21,False,False,News & Politics,JP,
67769,UOZ_1Wv-0LI,18.11.06,2018-06-07T13:00:23.000Z,894596,29902,1680,3437,False,False,Film & Animation,DE,
326973,4O_ukkAWrr0,18.01.05,2018-04-29T16:30:00.000Z,197379,0,0,64,False,True,Film & Animation,RU,42:23
14805,c8-J2c4U4-0,18.11.03,2018-03-09T19:03:38.000Z,412791,18583,249,1387,False,False,Entertainment,CA,13:00
69107,MNa4D6TZiks,17.17.12,2017-12-16T19:08:29.000Z,602579,5300,579,413,False,False,Sports,DE,
54104,5FCD7FteCKs,18.22.05,2018-05-18T14:00:01.000Z,2720224,242187,17109,24360,False,False,Entertainment,DE,4:58
326102,ZT2nbSZ0mIg,18.24.02,2018-02-22T14:27:03.000Z,128207,11994,362,450,False,False,Film & Animation,RU,
29494,MjHir4H-7CE,17.14.12,2017-12-13T02:43:53.000Z,87650,4897,97,658,False,False,Howto & Style,CA,
83517,lIRAnmsk_cc,17.29.12,2017-12-26T17:03:40.000Z,212584,20780,140,1259,False,False,Entertainment,FR,10:12
339453,0QDjTwsEeE0,18.13.02,2018-02-05T17:30:00.000Z,291502,11096,359,1196,False,False,Entertainment,US,7:24
92386,4ryO48oZ3f8,17.30.12,2017-12-27T21:11:01.000Z,76700,2546,493,390,False,False,Comedy,FR,
202837,T9prxNaAEuA,18.07.04,2018-04-06T13:14:41.000Z,7764,68,11,78,False,False,People & Blogs,JP,
209237,1UuPUy-yMKU,18.03.04,2018-04-02T02:09:11.000Z,78605,516,34,72,False,False,Entertainment,JP,
64267,vWJI5ck0hDQ,18.02.05,2018-04-27T05:22:44.000Z,20415,129,27,12,False,False,People & Blogs,DE,
84085,alsL_ngvqzc,18.09.01,2018-01-08T04:00:00.000Z,144227,530,61,355,False,False,Entertainment,FR,1:23:40
287968,wfyW1DvLlBU,18.19.04,2018-04-19T01:44:18.000Z,3117,14,10,3,False,False,Sports,MX,
307635,BCWaadMff8I,18.02.05,2018-05-01T16:21:35.000Z,48628,2755,134,779,False,False,Entertainment,RU,7:49
43838,4IGZLnuGkes,17.25.12,2017-12-24T13:32:43.000Z,39737,795,15,34,False,False,Entertainment,DE,
85001,u0ESBggO_ZQ,18.01.02,2018-01-30T10:30:01.000Z,10284,133,23,61,False,False,Entertainment,FR,
293326,8-7yWzZQ-Q0,17.22.11,2017-11-21T13:30:01.000Z,32928,2312,50,99,False,False,People & Blogs,RU,5:04
7499,DTewczBeZHY,18.14.06,2018-06-12T23:09:40.000Z,453402,12725,395,1667,False,False,Comedy,CA,
326160,t_9Qgvewvz0,18.28.02,2018-02-27T18:49:04.000Z,42288,819,22,52,False,False,Film & Animation,RU,
290968,JaWbeiPfPZg,18.01.04,2018-03-31T09:41:37.000Z,151230,560,98,24,False,False,Education,MX,
329505,GPS6xEeHuYE,18.09.05,2018-05-08T11:00:04.000Z,716735,23469,1183,4989,False,False,Howto & Style,RU,10:09
2292,lNYrZABsPeI,18.23.03,2018-03-22T04:30:10.000Z,554851,7569,140,407,False,False,Music,CA,
117933,BfHMw05PtvA,17.13.12,2017-12-10T17:03:33.000Z,628935,31181,512,1613,False,False,Music,FR,
309912,aolDzXO9A6M,18.05.04,2018-04-03T16:43:05.000Z,614585,84802,1513,3861,False,False,Science & Technology,RU,8:18
105287,1qpEVKSIZNE,18.06.04,2018-04-05T14:18:04.000Z,5340,689,1,129,False,False,People & Blogs,FR,12:33
318694,o5Am1qra_Dc,18.06.01,2018-01-04T19:42:58.000Z,67556,514,289,901,False,False,News & Politics,RU,
300037,DRoyxPvnMz4,18.31.03,2018-03-29T18:26:23.000Z,1494118,95468,6245,9069,False,False,People & Blogs,RU,37:18
280595,4zHDMHMuLyg,17.26.12,2017-12-25T17:26:00.000Z,178195,2013,13,464,False,False,Music,MX,3:08
112230,zC-30ULmQsY,17.14.12,2017-12-13T16:30:48.000Z,6976,66,16,3,False,False,News & Politics,FR,
102432,gReZUzj8Gok,17.25.12,2017-12-22T10:39:24.000Z,474699,15524,432,666,False,False,People & Blogs,FR,
261240,uXSnNnayf4E,18.27.03,2018-03-26T20:06:23.000Z,35189,247,22,142,False,False,Entertainment,MX,
291814,GWMIBaAyzOY,17.22.12,2017-12-19T07:39:53.000Z,1598908,3820,2097,1211,False,False,Gaming,MX,
234818,YkvbFuZOXDU,18.31.01,2018-01-28T09:03:52.000Z,152468,1897,633,934,False,False,Comedy,KR,1:51
297232,XskypuUM7-A,18.02.02,2018-02-02T00:43:40.000Z,3884,422,18,79,False,False,People & Blogs,RU,
7019,ataGEEHnl-k,18.16.05,2018-05-15T21:00:19.000Z,813784,138386,1347,12132,False,False,Comedy,CA,7:22
49508,BgfaAz5m-s4,18.14.03,2018-03-10T16:39:43.000Z,331587,32358,1399,2005,False,False,Entertainment,DE,1:36
58956,kTKzGnjVJOs,18.04.02,2018-02-03T19:53:01.000Z,2602,341,7,44,False,False,Education,DE,1:03
22592,mKqQ5JtPylI,18.03.02,2018-02-02T19:38:10.000Z,57014,1790,85,972,False,False,News & Politics,CA,7:05
66678,CHndp-ws4NA,18.22.02,2018-02-20T19:28:23.000Z,15251,253,13,35,False,False,Film & Animation,DE,
79096,vzOJzFtjVQo,18.18.01,2018-01-15T21:18:28.000Z,372358,23213,2358,2162,False,False,Gaming,DE,14:15
273594,XVQrvgda6YM,18.17.05,2018-05-16T18:32:52.000Z,28362,601,20,157,False,False,People & Blogs,MX,5:15
164195,1ESuyRP_ejg,18.12.01,2018-01-10T15:59:18.000Z,64209,778,74,175,False,False,News & Politics,IN,
271951,ls2nPn0dxMk,18.30.03,2018-03-29T16:05:34.000Z,85398,24525,42,3544,False,False,People & Blogs,MX,
46660,8AAzdU4UsuI,18.03.02,2018-02-02T16:32:48.000Z,26427,452,28,33,False,False,Entertainment,DE,
281163,KTs1GoBq274,18.02.02,2018-02-01T15:14:24.000Z,34375,44,10,6,False,False,Music,MX,
173633,_tT9Px8XSMM,18.27.01,2018-01-26T08:10:46.000Z,155467,1522,163,191,False,False,Entertainment,IN,3:43
59232,CY50X3n-zx0,18.19.04,2018-04-17T12:00:00.000Z,69483,6401,52,584,False,False,Education,DE,6:38
347197,H0g4JxKp4fc,18.14.03,2018-02-26T19:00:02.000Z,2305537,225422,8704,41490,False,False,Comedy,US,3:31
291341,owkq5FHzsaA,18.09.02,2018-02-08T19:40:42.000Z,176831,10384,1132,3403,False,False,Science & Technology,MX,15:05
296368,KvD4OVN5yKE,18.18.01,2018-01-17T13:36:08.000Z,82551,556,56,141,False,False,People & Blogs,RU,3:23
311930,3UJLGDUZd_4,18.07.03,2018-03-06T14:01:14.000Z,62147,3567,92,490,False,False,Comedy,RU,
200048,LBNzixL0cAw,18.21.04,2018-04-20T03:00:01.000Z,70800,0,0,0,True,True,Film & Animation,JP,
96862,XfdSfCmnBnc,18.29.05,2018-05-27T15:00:02.000Z,25642,2185,15,177,False,False,Gaming,FR,
250142,dUHDO2X24Vg,17.20.11,2017-11-17T09:38:58.000Z,64376,549,25,248,False,False,Gaming,KR,4:55
272568,EJK5MGb6wJc,18.20.04,2018-04-19T20:33:26.000Z,7998,22,6,4,False,False,People & Blogs,MX,
106735,18WA-I8wAg4,18.04.06,2018-06-02T18:00:01.000Z,23053,1181,38,118,False,False,People & Blogs,FR,8:41
269296,rmaORklr2PI,18.29.01,2018-01-28T21:00:04.000Z,7807,556,5,132,False,False,People & Blogs,MX,8:33
63349,8FB6Q8MII54,18.27.03,2018-03-26T17:48:40.000Z,22525,187,4,7,False,False,People & Blogs,DE,
229771,ZBbGa5fyKWU,18.16.03,2018-03-12T14:30:01.000Z,287651,1006,477,892,False,False,News & Politics,KR,
84307,xqoPyY0aRH4,18.17.01,2018-01-15T10:32:17.000Z,45135,38,156,10,False,False,Entertainment,FR,1:32
44839,QRWy44_QDKw,18.07.01,2018-01-05T20:00:02.000Z,88015,8058,169,300,False,False,Entertainment,DE,
90410,MWb-4JfmRMY,18.01.06,2018-05-31T16:05:38.000Z,50335,6541,146,316,False,False,Entertainment,FR,
272518,aqLSOxChdiA,18.19.04,2018-04-04T23:51:37.000Z,13772,77,37,20,False,False,People & Blogs,MX,1:08
236083,lOOlSARhK9Y,18.09.06,2018-06-07T10:30:22.000Z,270696,6376,72,1871,False,False,Comedy,KR,13:19
146616,Gz8KNxufA_c,18.14.06,2018-06-11T19:22:16.000Z,708233,14044,1140,3138,False,False,Music,GB,2:01
319914,iMLE-pUOQ6c,18.22.02,2018-02-21T11:30:20.000Z,102145,532,861,189,False,False,News & Politics,RU,3:17
159374,I2eSx0sGReM,18.17.01,2018-01-04T11:55:47.000Z,78639,1555,102,209,False,False,Gaming,GB,
307903,TPsA01htwqE,18.10.05,2018-05-09T15:00:07.000Z,11978,109,21,4,False,False,Entertainment,RU,
206646,cXopRwPxg2M,18.07.02,2018-02-06T08:00:01.000Z,23572,602,40,655,False,False,Entertainment,JP,4:09
181185,rZes3Kp_ZuU,18.06.05,2018-05-04T14:00:05.000Z,1303732,9960,1087,1740,False,False,Entertainment,IN,23:09
196135,TqoeZccmxtQ,17.21.12,2017-12-19T20:00:03.000Z,1456821,22693,1101,1788,False,False,Howto & Style,IN,10:23
207945,L6zbyMcPcSA,18.06.03,2018-03-05T11:00:01.000Z,5695,12,7,3,False,False,Entertainment,JP,
200553,j-vWn-FcC8c,18.21.02,2018-02-20T02:37:34.000Z,264718,45,306,20,False,False,Science & Technology,JP,
275651,kd4r140Xds0,18.06.03,2018-03-05T21:39:35.000Z,85912,9091,98,804,False,False,News & Politics,MX,16:37
309145,OpzNqDgY5yA,17.16.11,2017-11-15T09:38:43.000Z,14902,141,41,25,False,False,Science & Technology,RU,23:34
211304,ThBic_memEE,18.21.05,2018-05-19T11:00:02.000Z,481749,6137,412,1478,False,False,Entertainment,JP,17:17
313886,6uMYV-Et7-s,18.17.04,2018-04-16T19:53:39.000Z,9180,925,5,98,False,False,Education,RU,
215547,cI80byDoHNE,18.14.05,2018-05-13T21:37:04.000Z,215063,3587,188,321,False,False,Sports,JP,
244647,CYfxfSd-67A,18.01.05,2018-04-29T12:16:07.000Z,27839,1987,41,177,False,False,Entertainment,KR,
102663,lwvNKId-fik,18.02.01,2018-01-02T00:56:54.000Z,1799,8,4,4,False,False,People & Blogs,FR,
253415,Uw8Z-iWTigU,17.26.11,2017-11-25T15:00:02.000Z,8093,130,1,12,False,False,Entertainment,MX,
109176,wcyxcxVWgQ0,18.11.03,2018-03-10T14:37:33.000Z,12742,1029,26,190,False,False,Howto & Style,FR,18:46
256707,L9PPyTR2cLc,18.18.01,2018-01-16T23:28:21.000Z,569324,3164,444,1721,False,False,Entertainment,MX,
270528,AH-eGCiUOn4,18.25.02,2018-02-25T01:22:01.000Z,1596,8,0,4,False,False,People & Blogs,MX,0:27
223983,DJGyZK69Jvk,18.24.04,2018-04-22T05:00:00.000Z,133575,993,79,254,False,False,People & Blogs,KR,13:55
319039,tdE9UGWDaNw,18.21.01,2018-01-19T18:18:55.000Z,57258,1258,108,516,False,False,News & Politics,RU,43:51
197728,d0NNTQLLVQY,18.25.05,2018-05-22T02:59:40.000Z,2350928,31283,1703,4131,False,False,Sports,IN,4:34
101744,6D_dzvnozR8,17.01.12,2017-11-30T20:28:23.000Z,149494,1286,200,118,False,False,People & Blogs,FR,
96200,UIJzQ4Cddew,18.12.02,2018-02-11T12:13:15.000Z,2672,231,8,136,False,False,Gaming,FR,
354537,tXWHO14c88c,18.25.01,2018-01-20T20:37:40.000Z,248968,3420,2842,3504,False,False,News & Politics,US,4:03
169243,oajM8-n4p3g,17.03.12,2017-11-29T13:23:57.000Z,84826,1063,69,17,False,False,Entertainment,IN,1:24
20523,dduA5DL2w9k,18.08.06,2018-06-07T14:00:03.000Z,103260,1236,42,281,False,False,Entertainment,CA,
63239,-aDDxyekiRI,18.23.03,2018-03-22T18:05:37.000Z,5127,351,4,102,False,False,People & Blogs,DE,
322935,BoNg_Jc_tDg,18.12.06,2018-06-10T18:37:20.000Z,159118,0,0,2317,False,True,News & Politics,RU,
205716,TsCcyJcV77o,18.28.02,2018-02-27T08:00:03.000Z,25939,510,121,113,False,False,Pets & Animals,JP,1:48
235066,FX7XKDTr8qU,18.02.03,2018-03-01T07:30:01.000Z,23921,196,12,72,False,False,Comedy,KR,
281958,4kFywSnB8ao,18.26.03,2018-03-26T03:55:51.000Z,59429,2798,69,337,False,False,Music,MX,
330538,a0RAQN7vj1A,18.14.01,2018-01-13T21:01:06.000Z,3564,45,3,1,False,False,Music,RU,4:34:27
118768,cPHDpjKJCSo,18.28.01,2018-01-27T16:59:22.000Z,18828,1597,40,163,False,False,Music,FR,
86463,v_-883BlIO4,18.04.03,2018-03-02T21:07:02.000Z,78336,346,34,61,False,False,Entertainment,FR,3:09
301266,bNK59UPyyAw,18.30.04,2018-04-30T10:46:55.000Z,18108,1392,620,694,False,False,People & Blogs,RU,1:12:10
294162,k5tOb46A3Fo,17.08.12,2017-12-07T03:20:10.000Z,56062,9623,1369,2230,False,False,People & Blogs,RU,
21154,0fNy_tWYkd4,17.26.11,2017-11-22T02:16:44.000Z,2224156,3883,218,1722,False,False,News & Politics,CA,
304275,MFvFdRD4erc,17.22.12,2017-12-21T16:51:31.000Z,470140,55167,1483,5521,False,False,Entertainment,RU,7:45
33590,BVFN9if4Ztc,18.08.01,2018-01-07T09:01:02.000Z,604928,20036,814,3026,False,False,Science & Technology,CA,10:06
330885,8JIclszHzWQ,18.04.03,2018-03-03T17:01:01.000Z,13840,318,28,100,False,False,Music,RU,3:28
358861,q_yzyuYDhVw,17.06.12,2017-12-01T05:00:02.000Z,122462,6794,114,330,False,False,Music,US,2:45
97060,MDEI_e0ibzs,17.17.11,2017-11-16T23:23:13.000Z,2530,0,0,0,True,True,Sports,FR,17:18
62046,7hcbO9w5veM,18.09.02,2018-02-07T18:22:36.000Z,46022,156,47,18,False,False,People & Blogs,DE,
41168,39mivDbyWe8,17.19.11,2017-11-16T06:51:42.000Z,49650,704,64,30,False,False,Entertainment,DE,1:32
241846,QLvBbvbF9yc,18.19.02,2018-02-16T01:30:59.000Z,107304,774,22,99,False,False,Entertainment,KR,
371312,JuUi12XbalE,17.17.12,2017-12-13T14:54:32.000Z,28308,436,55,49,False,False,Autos & Vehicles,US,5:52
183855,dpf2-sB8Yxk,18.09.06,2018-06-06T12:21:23.000Z,418393,12881,417,1803,False,False,Entertainment,IN,10:44
180950,x_i9vZb5MrI,18.04.05,2018-05-03T17:30:00.000Z,122324,1049,115,112,False,False,Entertainment,IN,
247415,QYJ_HxH0ylU,18.26.04,2018-04-23T09:21:30.000Z,146730,1206,46,546,False,False,Pets & Animals,KR,12:23
306791,QXW5ydNJwgs,18.26.03,2018-03-24T13:34:33.000Z,1111371,64732,4902,4625,False,False,Entertainment,RU,
197171,sykLxkX_-2I,17.16.12,2017-12-13T16:08:07.000Z,244733,1558,85,4,False,False,Sports,IN,14:16
349704,9reizHjwuNY,18.13.02,2018-02-04T19:37:06.000Z,736748,27759,498,5734,False,False,Science & Technology,US,7:18
36062,us5V82WsJ4A,17.05.12,2017-12-04T20:44:30.000Z,210273,1436,125,686,False,False,Sports,CA,1:42
66715,2VyV7B-2kTA,18.26.02,2018-02-22T14:30:01.000Z,387675,38330,2597,4039,False,False,Film & Animation,DE,
158640,cZ2KJtiNZ0U,18.14.06,2018-06-06T18:50:46.000Z,731272,7354,952,953,False,False,Film & Animation,GB,
289366,gpx0TmC14MY,17.24.11,2017-11-23T19:19:59.000Z,126074,11528,387,1286,False,False,Film & Animation,MX,11:19
249731,B-NMjujulgM,18.05.06,2018-06-01T13:17:47.000Z,848277,3815,316,399,False,False,Film & Animation,KR,
275210,i4VEdaz10UA,18.01.02,2018-01-31T17:01:13.000Z,244546,2308,166,0,True,False,News & Politics,MX,5:20:45
18778,pYp0Al5XQGw,18.15.05,2018-05-14T16:13:30.000Z,72502,283,26,182,False,False,Entertainment,CA,55:04
214323,VLJ659joA-E,18.26.02,2018-02-25T17:08:57.000Z,4026,167,4,10,False,False,Sports,JP,
292008,s_dp2mBrqr0,18.29.01,2018-01-28T19:12:30.000Z,1681158,112163,4254,31012,False,False,Gaming,MX,23:45
54200,7s7IXELRU7E,18.23.05,2018-05-21T03:00:01.000Z,39621,944,46,86,False,False,Entertainment,DE,
264523,eSq-o1txfLs,18.21.05,2018-05-20T18:33:13.000Z,184119,2648,153,352,False,False,Entertainment,MX,
92969,LWmAxV6feHw,18.28.01,2018-01-25T18:00:48.000Z,527880,34511,324,367,False,False,Comedy,FR,
292819,kg903Cfbs-M,18.29.04,2018-04-28T00:00:06.000Z,72511,5629,30,760,False,False,Travel & Events,MX,24:59
269562,K05NCHLelPQ,18.04.02,2018-02-03T00:01:34.000Z,980862,3776,587,1127,False,False,People & Blogs,MX,
267810,tIdmbecRlvc,17.27.12,2017-12-26T11:25:59.000Z,23243,58,35,53,False,False,People & Blogs,MX,
264055,kqo80h_WPE8,18.14.05,2018-05-14T00:08:21.000Z,26890,514,23,54,False,False,Entertainment,MX,
278182,sYmTyrL6DIg,18.05.01,2018-01-04T20:55:00.000Z,2728,300,7,4,False,False,Howto & Style,MX,1:15
204068,YF5N8nf7i0U,18.15.05,2018-05-13T16:14:12.000Z,49000,203,50,113,False,False,People & Blogs,JP,
9360,eick8iAJa4E,17.13.12,2017-12-12T14:05:20.000Z,28785,99,15,29,False,False,Entertainment,CA,1:21
211529,jWLaTzsOOOk,18.24.05,2018-05-22T12:02:42.000Z,172187,2194,324,343,False,False,Entertainment,JP,
211581,w7BHNSDsfSo,18.25.05,2018-05-24T09:00:07.000Z,92003,1204,167,301,False,False,Entertainment,JP,15:57
284885,HvEi4WiqoBo,18.30.05,2018-05-29T04:24:38.000Z,192600,3123,250,319,False,False,Comedy,MX,
169090,XGEFeVzceNg,17.02.12,2017-11-27T18:50:11.000Z,1615238,10334,1957,1171,False,False,Entertainment,IN,7:51
23608,05dIy5B-nK0,18.31.03,2018-03-29T22:36:27.000Z,11054,146,28,254,False,False,News & Politics,CA,2:48
192633,o5bIt-UxYAM,18.25.01,2018-01-24T12:31:14.000Z,134626,385,130,16,False,False,People & Blogs,IN,
297161,Vh4Dp5qH4sQ,18.01.02,2018-01-31T06:09:35.000Z,71210,121,937,859,False,False,People & Blogs,RU,
363169,ufynqs_COF4,18.14.05,2018-04-24T15:56:34.000Z,18438586,487264,11915,28473,False,False,Music,US,
113962,NmZ_opr3F6U,18.26.03,2018-03-18T14:00:01.000Z,7002,574,5,39,False,False,News & Politics,FR,3:12
299636,c12uwWD9FME,18.23.03,2018-03-21T18:58:16.000Z,12953,29,27,9,False,False,People & Blogs,RU,1:03
224589,WAbRoQrP4BY,18.12.05,2018-05-07T02:33:39.000Z,46761,0,0,223,False,True,People & Blogs,KR,
206345,FrVmZtp2R_k,18.21.05,2018-05-20T11:45:05.000Z,35912,695,23,153,False,False,Pets & Animals,JP,10:27
167653,v3nuxG2Q6Ew,17.14.11,2017-11-08T15:06:03.000Z,662980,18875,2323,3995,False,False,Entertainment,IN,1:16
82348,KzuuqeuNWEc,17.05.12,2017-12-03T13:24:43.000Z,29469,300,19,124,False,False,Entertainment,FR,
170699,5YE-yuqX8_U,17.21.12,2017-12-20T14:30:01.000Z,169960,660,135,26,False,False,Entertainment,IN,22:31
235401,wNeVm9KLzhA,18.06.04,2018-04-03T06:00:02.000Z,187394,3918,157,2716,False,False,Comedy,KR,8:53
220267,3sG-Qprg8-M,18.01.01,2017-12-30T17:14:00.000Z,25081,117,20,14,False,False,People & Blogs,KR,31:13
282518,8DVlP1C_eTI,18.04.05,2018-05-04T01:30:01.000Z,18756,2071,13,451,False,False,Music,MX,3:03
23518,qcJeOphUtek,18.26.03,2018-03-24T12:01:15.000Z,380704,20461,4315,5295,False,False,News & Politics,CA,
195825,jb_DA_eGAK0,18.16.05,2018-05-15T03:38:52.000Z,37587,2821,60,64,False,False,Education,IN,53:20
285570,N7_V39cyD48,17.05.12,2017-12-04T02:34:24.000Z,190194,8307,138,970,False,False,Sports,MX,3:03
299734,pgmT_hRZVz0,18.25.03,2018-03-24T15:37:35.000Z,49822,2213,102,491,False,False,People & Blogs,RU,3:26
204829,DKTgbLCo2Kg,18.20.03,2018-03-19T22:07:09.000Z,8649,41,3,6,False,False,Comedy,JP,
180119,cL1LJ2WPgWY,18.25.04,2018-04-21T13:30:01.000Z,422575,9398,206,385,False,False,Entertainment,IN,0:33
262678,OcUu5zbT7fc,18.24.04,2018-04-22T20:23:13.000Z,350126,3134,654,259,False,False,Entertainment,MX,
321770,CD883BHrUg8,18.29.04,2018-04-26T20:18:28.000Z,13247,357,14,48,False,False,News & Politics,RU,3:58
214437,z7YMd3MejRY,18.04.03,2018-03-03T22:56:53.000Z,5090,14,0,14,False,False,Sports,JP,
288987,LZ84WctreVU,18.12.06,2018-06-11T19:09:09.000Z,119086,2716,157,131,False,False,Sports,MX,
80937,6Mu4MtIUVd8,18.06.06,2018-06-05T07:12:31.000Z,337842,16058,952,5479,False,False,Science & Technology,DE,11:39
107541,Jlo_bekqHec,18.04.04,2018-04-03T09:05:49.000Z,15312,1033,36,284,False,False,Education,FR,
21068,gSD2hD_b2Jk,17.21.11,2017-11-19T13:38:32.000Z,53379,867,69,533,False,False,News & Politics,CA,
267308,5eB7xc0IWEY,17.14.12,2017-12-13T18:19:30.000Z,14251,119,66,209,False,False,People & Blogs,MX,1:00:10
249594,ZLYuD6dzkdY,18.23.05,2018-05-19T12:45:55.000Z,341767,1596,176,127,False,False,Film & Animation,KR,
283100,F4Gl-t-1CNI,18.04.06,2018-06-03T08:45:02.000Z,219916,15986,110,1193,False,False,Music,MX,
285401,zz_ApyWl1OQ,17.29.11,2017-11-28T17:26:09.000Z,232575,14862,460,691,False,False,Sports,MX,12:56
5445,MrCSmS7or34,18.13.02,2018-02-11T20:47:10.000Z,3318,312,1,13,False,False,Comedy,CA,
12504,V1uKinF4vrI,18.03.02,2018-02-02T20:11:38.000Z,64179,4550,41,586,False,False,Entertainment,CA,
35433,5nUscbJ6lbQ,18.19.04,2018-04-16T19:00:01.000Z,552112,45097,431,7162,False,False,Gaming,CA,
88774,7FKPOknpK70,18.30.04,2018-04-29T18:11:50.000Z,25979,1437,24,93,False,False,Entertainment,FR,
273013,8qJ6MQVq6B8,18.02.05,2018-05-02T02:20:20.000Z,15765,2578,10,474,False,False,People & Blogs,MX,21:13
230477,AKB-nKkMUbs,18.03.04,2018-04-01T12:10:47.000Z,77259,422,110,227,False,False,News & Politics,KR,
278894,l-BWX-lgrRE,18.08.03,2018-03-07T17:12:43.000Z,6854,775,17,80,False,False,Howto & Style,MX,8:53
108526,IuNFx5zdSD8,18.17.01,2018-01-16T16:13:16.000Z,3690,174,15,83,False,False,Howto & Style,FR,11:00
212873,serrNHev87Y,18.14.06,2018-06-13T12:59:48.000Z,132515,1826,264,412,False,False,Entertainment,JP,
116419,4y0kNclH_SQ,18.18.02,2018-02-18T00:45:28.000Z,1529,106,21,6,False,False,Film & Animation,FR,
236221,mfSF6DK_cJo,17.21.11,2017-11-19T05:18:17.000Z,21567,90,5,10,False,False,Music,KR,
213140,Qh0dAmkU7jw,18.20.03,2018-03-19T11:00:02.000Z,42755,1143,42,187,False,False,Howto & Style,JP,6:01
198988,Fdm9ZJJOFOw,18.08.05,2018-05-07T23:14:31.000Z,5673,54,4,9,False,False,News & Politics,JP,
182616,k04vOOiTekA,18.25.05,2018-05-24T02:12:41.000Z,228720,795,63,20,False,False,Entertainment,IN,
261917,_nr7HBKlSPw,18.07.04,2018-04-06T19:33:17.000Z,63873,2654,71,526,False,False,Entertainment,MX,
111419,mWgfNKKh6V0,18.26.03,2018-03-25T13:33:50.000Z,5549,25,9,6,False,False,Autos & Vehicles,FR,
84418,cgNtmn9OOdI,18.20.01,2018-01-18T14:53:31.000Z,117510,1267,88,80,False,False,Entertainment,FR,5:23
39543,aRvajALsgI0,18.26.03,2018-03-25T22:29:36.000Z,3802,157,1,36,False,False,Autos & Vehicles,CA,23:45
85475,7PWaL4tuTy4,18.11.02,2018-02-10T13:42:09.000Z,1934,329,1,95,False,False,Entertainment,FR,
108607,3F7ELMPss3s,18.25.01,2018-01-24T09:14:27.000Z,5758,625,3,121,False,False,Howto & Style,FR,17:46
9502,3-uXkuiCwew,17.15.12,2017-12-14T20:36:30.000Z,7650,200,8,87,False,False,Entertainment,CA,10:26
282640,vSFfpOMoeFc,18.11.05,2018-05-10T21:22:23.000Z,4225,666,2,52,False,False,Music,MX,
114663,CypLwKVltrM,18.03.05,2018-05-02T14:02:22.000Z,34457,2950,68,688,False,False,News & Politics,FR,22:05
239285,UYT0YXdFk5A,17.16.12,2017-12-12T11:19:57.000Z,813891,5034,1219,4640,False,False,Entertainment,KR,
80780,jIdHWKNUal4,18.26.04,2018-04-25T12:00:07.000Z,2609,334,7,19,False,False,Science & Technology,DE,
248330,RvhRAVUJ2Ew,18.09.01,2018-01-08T10:19:35.000Z,18876,130,4,62,False,False,Film & Animation,KR,6:26
269308,quTDLYd-GN4,18.29.01,2018-01-28T06:00:01.000Z,7851,245,11,42,False,False,People & Blogs,MX,
11712,Hgq1bSkgs8E,18.21.01,2018-01-20T02:00:01.000Z,311863,3700,259,1229,False,False,Entertainment,CA,
