,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country
317973,QNkFHvAlJzk,17.30.11,2017-11-29T00:58:21.000Z,198531,1637,902,955,False,False,News & Politics,RU
305650,lxTyyHzQTWA,18.11.02,2018-02-10T07:02:50.000Z,197222,15074,308,1355,False,False,Entertainment,RU
270393,5s3QAfAGuvQ,18.22.02,2018-02-21T20:23:42.000Z,101971,10193,245,801,False,False,People & Blogs,MX
279269,3SY0YhkePVM,18.14.04,2018-04-12T23:00:14.000Z,282953,18035,332,1406,False,False,Howto & Style,MX
302390,r5LhuR9CZmU,18.24.05,2018-05-23T11:51:24.000Z,84017,13204,1801,3142,False,False,People & Blogs,RU
254657,bqh7ZaoHYaY,17.16.12,2017-12-15T13:01:39.000Z,66050,328,51,5,False,False,Entertainment,MX
36644,VwExMZmFjY8,18.23.01,2018-01-21T07:42:23.000Z,473947,3709,147,3027,False,False,Sports,CA
264166,yBQr38EtJto,18.16.05,2018-05-14T20:00:02.000Z,1239376,81432,1223,2891,False,False,Entertainment,MX
319551,0szOCkKRYvk,18.10.02,2018-02-09T11:07:46.000Z,71375,4718,8338,1577,False,False,News & Politics,RU
238043,qJnROk40HPU,17.16.11,2017-11-14T15:35:15.000Z,67091,382,24,40,False,False,Entertainment,KR
296797,soz_T3QXmeg,18.25.01,2018-01-24T13:58:29.000Z,33969,2468,59,450,False,False,People & Blogs,RU
258591,FbCBGOKr4v8,18.16.02,2018-02-15T23:52:16.000Z,15149,60,4,20,False,False,Entertainment,MX
312917,Jmycoi4nRr0,18.20.05,2018-05-17T20:32:37.000Z,556580,33123,836,6411,False,False,Comedy,RU
288726,5ocpaYJQexE,18.01.06,2018-06-01T00:04:17.000Z,101388,706,67,277,False,False,Sports,MX
38663,QsucrIz_RTg,18.16.01,2018-01-14T04:09:20.000Z,213765,338,117,32,False,False,Pets & Animals,CA
240242,a_4W9J_2LZ4,18.09.01,2018-01-04T06:36:50.000Z,580298,6191,293,969,False,False,Entertainment,KR
319996,7YC5-oN8FTo,18.27.02,2018-02-27T03:52:19.000Z,2624,287,19,0,True,False,News & Politics,RU
102034,YQtea_hubj4,17.11.12,2017-12-10T19:19:58.000Z,145059,693,114,166,False,False,People & Blogs,FR
169059,v4Udhm96XNM,17.01.12,2017-11-28T17:13:04.000Z,78781,296,62,81,False,False,Entertainment,IN
163379,JssL-0rBJ2c,17.13.12,2017-12-11T12:56:39.000Z,47445,242,54,40,False,False,News & Politics,IN
264039,a2G1FamgyTU,18.14.05,2018-05-13T16:00:01.000Z,315713,2599,247,154,False,False,Entertainment,MX
111749,tOyTfX8-p_I,17.21.11,2017-11-19T19:23:28.000Z,13654,76,16,35,False,False,News & Politics,FR
237898,5tmoE4e3_2o,18.08.06,2018-06-05T10:37:37.000Z,570648,14156,871,7241,False,False,Music,KR
290618,mkGDV-88TpQ,17.25.11,2017-11-25T03:13:33.000Z,8330,80,6,2,False,False,Education,MX
165299,fQfo2wL6Udo,18.27.02,2018-02-26T07:02:01.000Z,139033,688,58,143,False,False,News & Politics,IN
225508,HfHlzm1buvE,17.14.11,2017-11-10T16:53:10.000Z,148370,1782,1788,1612,False,False,News & Politics,KR
314213,2gWeq5abvlM,17.04.12,2017-12-03T13:41:06.000Z,179327,830,21,55,False,False,Sports,RU
303147,N8YWWQe5UQg,18.13.06,2018-06-11T13:42:09.000Z,71968,6873,115,965,False,False,People & Blogs,RU
70313,CMwE5rWbYh4,18.23.03,2018-03-22T21:56:27.000Z,19478,408,12,39,False,False,Sports,DE
101605,4FsE_mOTV1A,17.26.11,2017-11-24T17:12:06.000Z,45669,126,152,20,False,False,People & Blogs,FR
367492,TNRrY8m71u4,17.05.12,2017-11-29T03:23:43.000Z,93451,3484,43,566,False,False,Howto & Style,US
133038,kGOmPmILndU,17.15.11,2017-11-07T13:30:04.000Z,1500067,65867,1836,5638,False,False,Music,GB
220884,48WFFMG6Zf0,18.22.01,2018-01-21T18:15:33.000Z,39471,409,25,52,False,False,People & Blogs,KR
197682,4bt1o27n_0Q,18.14.05,2018-05-13T20:56:03.000Z,128229,1400,92,7,False,False,Sports,IN
49032,LImte1PHqf0,18.07.03,2018-03-04T12:00:01.000Z,184938,5200,276,283,False,False,Entertainment,DE
289188,YN6tBDjn04U,18.20.03,2018-03-18T23:00:02.000Z,44825,3962,81,2131,False,False,Autos & Vehicles,MX
303276,MEPrP-YtFcY,17.17.11,2017-11-16T14:53:53.000Z,34194,765,59,137,False,False,Entertainment,RU
307924,n3ePx54tzuY,18.11.05,2018-05-10T21:49:36.000Z,294999,2071,1159,477,False,False,Entertainment,RU
267766,Ob27hsoG_J4,17.26.12,2017-12-25T15:00:04.000Z,192646,14201,293,1222,False,False,People & Blogs,MX
90967,DeuaMnJOS94,18.11.06,2018-06-09T06:30:02.000Z,82165,1285,821,252,False,False,Entertainment,FR
93537,bmsoQNc9ZLw,18.02.03,2018-03-01T19:56:46.000Z,319243,10031,408,1887,False,False,Comedy,FR
1720,qxldmorHzTA,18.18.02,2018-02-17T18:57:04.000Z,4874,375,6,67,False,False,Music,CA
72884,24uZR7C4eF8,18.10.05,2018-05-09T16:30:01.000Z,3241,246,6,60,False,False,Howto & Style,DE
309365,W3iQNEAL84o,17.23.12,2017-12-21T17:55:43.000Z,91719,2170,209,38,False,False,Science & Technology,RU
217020,rWGZ6pbQl7Q,18.15.05,2018-05-14T15:00:09.000Z,4468,162,0,6,False,False,Music,JP
95014,7VAeOiEoQtE,18.22.05,2018-05-21T11:48:35.000Z,143328,1028,52,24,False,False,Comedy,FR
326184,UG4vSOvv57k,18.02.03,2018-02-28T17:24:02.000Z,365662,4668,630,1052,False,False,Film & Animation,RU
270129,rNme4X6DZQM,18.16.02,2018-02-16T04:04:15.000Z,5588,66,2,9,False,False,People & Blogs,MX
160831,T3EEPvaxC1s,17.28.11,2017-11-25T16:06:46.000Z,74767,1745,55,590,False,False,Film & Animation,IN
260652,688XMKSPP14,18.19.03,2018-03-19T01:17:16.000Z,20700,1457,43,403,False,False,Entertainment,MX
283644,Fg_04-Lg3Rk,17.27.12,2017-12-26T17:12:29.000Z,30083,592,32,0,True,False,Comedy,MX
18511,fu3pithj4ZY,18.11.05,2018-05-11T04:02:58.000Z,4350,0,0,29,False,True,Entertainment,CA
128085,ymrTNoGnP5Q,18.16.02,2018-01-24T14:07:34.000Z,260338,3015,181,389,False,False,Entertainment,GB
62231,EXxftbFOKrM,18.14.02,2018-02-13T14:31:44.000Z,33966,222,63,152,False,False,People & Blogs,DE
60052,RxYAGbtAZdY,17.02.12,2017-12-01T08:30:00.000Z,7702,1131,23,175,False,False,People & Blogs,DE
177468,8GEM7hEBqAw,18.19.03,2018-03-08T10:00:06.000Z,71475,185,97,31,False,False,Entertainment,IN
23123,gSuv0CzSnts,18.02.03,2018-03-01T15:36:41.000Z,30357,197,101,401,False,False,News & Politics,CA
309964,0BGPOwK0KE4,18.21.04,2018-04-19T17:27:11.000Z,175696,12428,214,480,False,False,Science & Technology,RU
318719,ypFuCYcMPkk,18.07.01,2018-01-06T15:37:53.000Z,14328,285,6,4,False,False,News & Politics,RU
82811,-ZNUKnJNHAk,17.14.12,2017-12-13T17:30:01.000Z,11309,590,22,400,False,False,Entertainment,FR
182312,LZWYKCxAUUc,18.21.05,2018-05-20T03:06:24.000Z,491391,2071,231,82,False,False,Entertainment,IN
82030,d0ICDaqaCgA,17.28.11,2017-11-27T18:59:55.000Z,34910,852,65,192,False,False,Entertainment,FR
302210,6yL48ch1CWE,18.20.05,2018-05-18T17:26:29.000Z,26596,919,39,66,False,False,People & Blogs,RU
190056,vTOHxXvSyyA,18.05.04,2018-04-03T16:05:49.000Z,388714,5829,457,229,False,False,Music,IN
359576,RlSzahonkTk,17.30.12,2017-12-20T16:00:03.000Z,2012372,148893,1573,7405,False,False,Music,US
287631,H0DFRx8Tuq0,18.27.03,2018-03-27T02:30:43.000Z,415308,12413,402,2856,False,False,Sports,MX
76603,NMWaQJv7NJM,18.03.01,2018-01-01T10:57:48.000Z,647353,7928,442,449,False,False,Music,DE
203189,76BXG9z0sX8,18.22.04,2018-04-21T14:27:42.000Z,7409,60,0,9,False,False,People & Blogs,JP
220431,CYh9oTwi0o0,18.06.01,2018-01-05T03:00:08.000Z,62440,10301,10,595,False,False,People & Blogs,KR
114255,N4Jwe-ttAq8,18.14.04,2018-04-13T08:25:11.000Z,286927,7038,425,1232,False,False,News & Politics,FR
277195,SzzGeus3G3E,18.06.06,2018-06-05T19:55:41.000Z,39875,1386,22,225,False,False,News & Politics,MX
105967,AxHFf00dYxw,18.06.05,2018-05-05T07:47:24.000Z,225412,542,189,86,False,False,People & Blogs,FR
278312,2LxHuzyHB8c,18.17.01,2018-01-16T16:53:39.000Z,5154,918,6,81,False,False,Howto & Style,MX
174003,Etbt_3IGDew,18.01.02,2018-01-28T16:44:29.000Z,82864,389,70,48,False,False,Entertainment,IN
75156,-R4yNfAHTcU,18.30.03,2018-03-28T20:36:21.000Z,11622,170,14,113,False,False,News & Politics,DE
119869,FH2QsiBixe4,18.22.03,2018-03-16T14:08:50.000Z,1881489,27062,1249,3871,False,False,Music,FR
24426,rEUqEXy_dVY,18.14.05,2018-05-13T16:25:19.000Z,146770,1509,154,520,False,False,News & Politics,CA
116932,ziqL4bjASPw,18.15.04,2018-03-21T16:47:17.000Z,4710164,12612,1897,336,False,False,Film & Animation,FR
112953,aeg8tUHLQY4,18.25.01,2018-01-24T09:55:43.000Z,28062,72,31,42,False,False,News & Politics,FR
288992,ZXHouwSkFKY,18.12.06,2018-06-11T20:59:15.000Z,24957,201,42,53,False,False,Sports,MX
309910,EppbI0Gqbdw,18.05.04,2018-04-04T16:42:07.000Z,566127,39686,2966,4546,False,False,Science & Technology,RU
113777,osN1Hz-k-XY,18.16.03,2018-03-15T19:21:42.000Z,7843,57,12,35,False,False,News & Politics,FR
324608,yLAohhB92Uw,18.11.06,2018-06-10T17:57:51.000Z,30742,1106,67,169,False,False,Gaming,RU
177157,tWAb2u29OHY,18.15.03,2018-03-12T14:53:44.000Z,354225,1093,303,98,False,False,Entertainment,IN
44280,CpGfs2Myq1k,17.31.12,2017-12-29T14:00:00.000Z,76594,2071,666,827,False,False,Entertainment,DE
69806,jYBK7ASMSLM,18.13.02,2018-02-12T11:20:38.000Z,13330,211,2,14,False,False,Sports,DE
59216,AYMi8oudnQo,18.15.04,2018-04-14T12:02:23.000Z,4432,567,2,106,False,False,Education,DE
261295,aOH_kpXVc28,18.28.03,2018-03-27T18:21:02.000Z,14593,141,15,182,False,False,Entertainment,MX
50764,BHh3LG6vWxY,18.31.03,2018-03-30T10:00:02.000Z,837813,28368,1549,9134,False,False,Entertainment,DE
79553,bckQRMLe9C4,18.15.03,2018-03-14T21:59:55.000Z,17265,47,5,0,False,False,Gaming,DE
198132,LhCv5j77whQ,18.21.02,2018-02-20T22:05:17.000Z,4487,50,4,6,False,False,News & Politics,JP
22622,doOztgjJBdY,18.04.02,2018-02-02T19:25:47.000Z,137077,9872,140,2435,False,False,News & Politics,CA
64263,esVSw_vMLz0,18.02.05,2018-05-01T15:53:25.000Z,10017,818,27,186,False,False,People & Blogs,DE
288753,c8DUD7W5fgE,18.02.06,2018-06-01T22:45:23.000Z,17609,39,21,4,False,False,Sports,MX
45019,QFfAuPB4t0Q,18.12.01,2018-01-11T12:03:04.000Z,36380,782,8,40,False,False,Entertainment,DE
205076,AKfC38yuTSY,18.12.05,2018-05-11T10:09:44.000Z,412628,19809,297,2689,False,False,Comedy,JP
176717,bJxUMHgvPxs,18.09.03,2018-03-05T16:05:57.000Z,1084069,38316,2461,1546,False,False,Entertainment,IN
324989,mq7bkpY_u64,17.04.12,2017-12-03T15:59:00.000Z,50574,5103,284,721,False,False,Film & Animation,RU
348975,sW5HaEsnuMI,17.11.12,2017-12-03T19:01:09.000Z,1367551,28986,1530,2572,False,False,Science & Technology,US
194220,x0Dc7pUPkzE,17.15.11,2017-11-13T16:49:35.000Z,78876,8775,223,1357,False,False,Science & Technology,IN
191574,lctpxIeBFWA,18.14.06,2018-06-11T14:30:28.000Z,4377097,11570,762,531,False,False,Music,IN
192914,yENTSmrz604,18.13.02,2018-02-09T05:30:00.000Z,309825,1877,421,61,False,False,People & Blogs,IN
36530,K4JP9oaXLMU,18.14.01,2018-01-12T19:40:00.000Z,369192,3010,120,1293,False,False,Sports,CA
193195,rWVgT8Rbk-c,18.02.03,2018-02-27T04:49:45.000Z,1476561,0,0,0,True,True,People & Blogs,IN
279082,U61AXwXVa88,18.24.03,2018-03-23T15:30:01.000Z,62514,7334,64,656,False,False,Howto & Style,MX
306837,OShVToVhfkI,18.29.03,2018-03-28T21:17:07.000Z,184728,1115,35,0,True,False,Entertainment,RU
175311,rW8lVpzXTaw,18.18.02,2018-02-15T05:09:06.000Z,229712,294,126,19,False,False,Entertainment,IN
204704,HyKdbKWfuQI,18.20.02,2018-02-18T16:07:27.000Z,574940,10792,214,1010,False,False,Comedy,JP
279401,2ouuXd9ahak,18.26.04,2018-04-25T15:45:00.000Z,67641,4065,191,183,False,False,Howto & Style,MX
262856,_55yycalMAY,18.27.04,2018-04-26T21:53:48.000Z,111637,7128,99,695,False,False,Entertainment,MX
97761,lvORG2L1Rno,17.25.12,2017-12-23T14:21:22.000Z,174206,2151,156,531,False,False,Sports,FR
45431,lrXeehDx5M4,18.17.01,2018-01-16T18:00:09.000Z,25062,811,36,237,False,False,Entertainment,DE
194872,m7d-25M-p8w,17.28.11,2017-11-25T14:49:43.000Z,95936,2088,633,595,False,False,Education,IN
260934,5Uws3laRBZc,18.23.03,2018-03-22T19:54:29.000Z,52649,1046,85,131,False,False,Entertainment,MX
119328,sJUBsJhqlZE,18.24.02,2018-02-23T16:15:01.000Z,17095,2297,9,114,False,False,Music,FR
39045,oaJoZDJMQyU,18.16.01,2018-01-14T13:00:06.000Z,339914,12554,214,1426,False,False,Travel & Events,CA
40881,MT5-94LOku4,17.15.11,2017-11-13T14:22:33.000Z,24536,1208,65,196,False,False,Entertainment,DE
99451,AkQwNkAAblM,18.14.03,2018-03-12T08:55:06.000Z,35729,747,21,155,False,False,Sports,FR
314001,zbqG2umhyLU,18.29.05,2018-05-28T13:20:15.000Z,21559,571,18,176,False,False,Education,RU
298171,RoA9DJDyzGU,18.21.02,2018-02-20T13:04:50.000Z,73208,157,40,14,False,False,People & Blogs,RU
322475,Dg3oFdclCOU,18.24.05,2018-05-23T17:12:51.000Z,174885,591,272,365,False,False,News & Politics,RU
47124,OKsy7FWLHQo,18.10.02,2018-02-09T00:58:50.000Z,19916,102,56,74,False,False,Entertainment,DE
71891,gQZc6N6FeBE,18.12.01,2018-01-10T07:26:42.000Z,28600,1850,15,151,False,False,Howto & Style,DE
65791,JaUrv2DJvKo,17.08.12,2017-12-06T18:36:20.000Z,1612773,28827,684,3816,False,False,Film & Animation,DE
45358,hepDkCxHWH0,18.16.01,2018-01-15T14:28:36.000Z,14717,69,21,77,False,False,Entertainment,DE
302571,AFnYX28YhVQ,18.29.05,2018-05-28T10:43:04.000Z,37319,0,0,142,False,True,People & Blogs,RU
296857,h4GM7FPD9qM,18.26.01,2018-01-25T14:28:20.000Z,38989,3092,90,1247,False,False,People & Blogs,RU
292903,cPuflcqZ0kI,17.15.11,2017-11-14T20:13:29.000Z,13971,250,44,8,False,False,People & Blogs,RU
315152,uetj10DAw38,18.11.03,2018-03-10T15:08:26.000Z,960088,2733,491,214,False,False,Sports,RU
59666,1dGVv1tcUrk,17.20.11,2017-11-19T16:00:01.000Z,28491,1503,12,191,False,False,People & Blogs,DE
318,Q_r-zRrDo28,17.02.12,2017-11-21T21:20:02.000Z,393015,4955,2932,968,False,False,Music,CA
114895,QROARTwVomA,18.14.05,2018-05-13T15:57:51.000Z,18684,1422,29,704,False,False,News & Politics,FR
328706,PsJHahX1mJ4,18.12.02,2018-02-11T07:17:37.000Z,86984,9357,106,3293,False,False,Howto & Style,RU
296202,mBaAhaXLzFE,18.15.01,2018-01-14T07:36:57.000Z,33542,2659,30,51,False,False,People & Blogs,RU
289991,gMIqQzznTCQ,18.05.03,2018-03-04T15:00:03.000Z,246760,14421,863,2669,False,False,Film & Animation,MX
271814,GLB5wTxlKUU,18.27.03,2018-03-26T22:52:49.000Z,8776,610,17,27,False,False,People & Blogs,MX
61420,anG-c58IVxc,18.17.01,2018-01-16T09:29:52.000Z,10154,742,11,61,False,False,People & Blogs,DE
217915,d6i2x0Io9q4,18.19.04,2018-04-18T10:04:47.000Z,12053,0,0,0,True,True,Gaming,JP
301980,kDpgkkFpSxI,18.14.05,2018-05-13T08:28:24.000Z,15521,283,33,43,False,False,People & Blogs,RU
200373,PeO_ietZrYE,18.21.05,2018-05-20T05:30:00.000Z,16366,182,7,26,False,False,Film & Animation,JP
188476,KjP7O26saoA,18.09.01,2018-01-08T08:34:09.000Z,842192,32440,2286,2379,False,False,Music,IN
338816,C1fRIyBW4kk,18.30.01,2018-01-24T15:07:05.000Z,17342,768,4,74,False,False,Entertainment,US
80222,-VlzdP1q3L4,17.03.12,2017-12-02T09:00:00.000Z,35561,2222,39,442,False,False,Science & Technology,DE
258716,C0I-wekiaSc,18.18.02,2018-02-17T18:01:58.000Z,235319,10009,530,622,False,False,Entertainment,MX
290275,R4xBIMG-xHk,18.28.04,2018-04-27T04:43:56.000Z,15533,690,16,125,False,False,Film & Animation,MX
86555,bxxt4tBeMic,18.06.03,2018-03-04T00:34:39.000Z,131349,0,0,0,True,True,Entertainment,FR
262670,FRB6UFhPLpo,18.24.04,2018-04-23T22:02:11.000Z,136286,6227,174,2105,False,False,Entertainment,MX
216179,6Fl7Y-T3lh0,18.25.02,2018-02-24T09:58:54.000Z,76459,1896,273,572,False,False,Music,JP
21966,VM0UcvVBHN4,18.06.01,2018-01-02T22:15:16.000Z,207944,604,401,863,False,False,News & Politics,CA
333206,iuBPpEkUi8I,18.28.01,2018-01-21T21:19:35.000Z,473593,13738,539,1101,False,False,People & Blogs,US
322469,EMCpA-gLows,18.24.05,2018-05-23T06:33:58.000Z,234723,1089,205,0,True,False,News & Politics,RU
200573,azbzAxxflO8,18.18.03,2018-03-17T16:00:00.000Z,70697,3497,65,1856,False,False,Science & Technology,JP
322429,IMrXawbUTgk,18.22.05,2018-05-21T13:14:18.000Z,39625,179,31,76,False,False,News & Politics,RU
325084,FWbee_pl-8g,17.10.12,2017-12-09T11:55:47.000Z,216000,991,675,388,False,False,Film & Animation,RU
103646,jUThYPLtP5w,18.10.02,2018-02-09T15:07:00.000Z,4353,334,6,47,False,False,People & Blogs,FR
110884,8cxfxujQI2s,18.22.05,2018-05-18T15:59:05.000Z,1188848,77986,821,23098,False,False,Science & Technology,FR
12007,F350zodFfps,18.26.01,2018-01-25T13:31:14.000Z,91645,904,68,93,False,False,Entertainment,CA
273327,_Lhb0l-gmTc,18.10.05,2018-05-10T03:14:36.000Z,53681,600,29,8,False,False,People & Blogs,MX
55452,n56h3i4WHJM,18.07.06,2018-06-05T16:30:03.000Z,112088,3428,220,177,False,False,Entertainment,DE
96718,syAjfFiHo8E,18.03.05,2018-05-02T19:30:27.000Z,886549,4830,1164,307,False,False,Gaming,FR
268252,n4ZbzhBaBFc,18.05.01,2018-01-05T01:59:12.000Z,9192,190,26,26,False,False,People & Blogs,MX
278992,qnzVoNNujDk,18.16.03,2018-03-15T17:48:05.000Z,15325,1879,12,392,False,False,Howto & Style,MX
104674,fsWjDbh5QOA,18.18.03,2018-03-16T16:00:04.000Z,302566,4007,216,288,False,False,People & Blogs,FR
234134,h_ZUGtY20Xc,17.19.11,2017-11-15T14:09:09.000Z,356606,840,261,334,False,False,Comedy,KR
301074,JfjlP0IT9Fw,18.26.04,2018-04-24T17:50:30.000Z,283026,5088,1416,377,False,False,People & Blogs,RU
267832,J5g0jjMp4dU,17.27.12,2017-12-26T17:08:27.000Z,5657,104,1,8,False,False,People & Blogs,MX
94683,JyBvH0gaNhk,18.05.05,2018-05-04T17:00:01.000Z,65544,5003,205,217,False,False,Comedy,FR
116303,Zq6M5bY0YSs,18.07.02,2018-02-06T14:14:38.000Z,24150,232,21,60,False,False,Film & Animation,FR
291341,owkq5FHzsaA,18.09.02,2018-02-08T19:40:42.000Z,176831,10384,1132,3403,False,False,Science & Technology,MX
243716,BhJxrJkQRc8,18.02.04,2018-04-01T03:00:00.000Z,72640,1464,17,398,False,False,Entertainment,KR
68261,FaLsBBjmsRk,18.09.03,2018-03-08T13:30:00.000Z,88790,3375,53,317,False,False,Autos & Vehicles,DE
226155,VeVYN7uj0e8,17.30.11,2017-11-29T01:57:23.000Z,4673,26,9,7,False,False,News & Politics,KR
322055,OOk8sVhVUaE,18.09.05,2018-05-08T19:47:53.000Z,25144,2288,2509,79,False,False,News & Politics,RU
330268,Nb18RPR8nJY,17.21.12,2017-12-19T09:39:13.000Z,251520,16500,1731,1067,False,False,Music,RU
271737,EsrThxLZGtw,18.26.03,2018-03-25T23:41:29.000Z,36334,647,41,3,False,False,People & Blogs,MX
158640,cZ2KJtiNZ0U,18.14.06,2018-06-06T18:50:46.000Z,731272,7354,952,953,False,False,Film & Animation,GB
72088,U_tv2yOlvc8,18.04.02,2018-02-03T16:00:04.000Z,4659,344,14,24,False,False,Howto & Style,DE
7604,Nt6sVqhG8Oo,17.15.11,2017-11-14T17:04:02.000Z,163926,1118,150,390,False,False,Entertainment,CA
198631,lQqMZW0WlCs,18.04.04,2018-04-03T09:36:59.000Z,10996,77,45,42,False,False,News & Politics,JP
326782,6IH3K12xMUQ,18.20.04,2018-04-19T08:00:00.000Z,31342,183,35,12,False,False,Film & Animation,RU
88426,0tMg-3NLZ8Y,18.23.04,2018-04-21T15:00:00.000Z,284432,10182,1177,1326,False,False,Entertainment,FR
273258,H7j-Y5QihU0,18.08.05,2018-04-23T19:16:57.000Z,253428,2855,266,37,False,False,People & Blogs,MX
209214,burZR3sgvaA,18.03.04,2018-04-02T08:35:16.000Z,13807,146,16,39,False,False,Entertainment,JP
255551,apVV5CyZvlk,17.29.12,2017-12-28T17:26:35.000Z,49762,87,17,23,False,False,Entertainment,MX
73248,5mUuN9kNmBU,17.20.11,2017-11-19T07:17:14.000Z,4668,430,2,52,False,False,News & Politics,DE
287076,PUHiNwYmO-Y,18.23.02,2018-02-22T16:02:25.000Z,419442,53004,823,2500,False,False,Sports,MX
107022,i42BGL89Gfo,18.14.06,2018-06-13T20:00:01.000Z,144536,978,88,705,False,False,People & Blogs,FR
70418,VKlbI887MRc,18.30.03,2018-03-28T05:35:31.000Z,742940,12984,247,926,False,False,Sports,DE
39619,5nWL8pCSfS8,18.13.05,2018-05-13T01:45:50.000Z,117103,1240,89,427,False,False,Autos & Vehicles,CA
328629,Hbo-gX5qPqE,18.06.02,2018-02-05T11:00:04.000Z,483131,12287,687,1983,False,False,Howto & Style,RU
24290,yQ0FrPTdUNc,18.07.05,2018-05-05T04:04:28.000Z,446206,5460,504,2272,False,False,News & Politics,CA
279965,CKgCiTQMxm4,17.18.11,2017-11-17T11:25:27.000Z,11337,54,11,0,False,False,Music,MX
328724,uAs_iGebXl4,18.14.02,2018-02-14T05:46:59.000Z,5288,646,24,86,False,False,Howto & Style,RU
119613,2JoqBa4S9Z8,18.10.03,2018-03-09T17:55:23.000Z,127722,13501,176,944,False,False,Music,FR
290478,BPBqoAS0l2U,18.29.05,2018-05-28T17:45:30.000Z,52634,822,31,207,False,False,Film & Animation,MX
302819,mtrIGiDmyHg,18.05.06,2018-06-03T22:24:50.000Z,233838,9008,3756,997,False,False,People & Blogs,RU
228427,Wn3DzISsQRs,18.04.02,2018-02-03T21:12:59.000Z,24529,2411,23,218,False,False,News & Politics,KR
113520,E8J897NfoXs,18.28.02,2018-02-27T15:55:49.000Z,7634,12,7,42,False,False,News & Politics,FR
2828,tmUYwTNRIm8,18.27.04,2018-04-25T07:00:09.000Z,366897,12590,392,330,False,False,Music,CA
95838,ZG9cv7dWrVg,17.27.12,2017-12-26T16:25:24.000Z,18551,2650,15,401,False,False,Gaming,FR
197178,ufjhzCUq7ZU,17.18.12,2017-12-14T10:30:02.000Z,276079,1622,919,143,False,False,Sports,IN
18647,fyNcJlwXurk,18.13.05,2018-05-11T15:30:00.000Z,578580,16574,538,1350,False,False,Entertainment,CA
176660,V00PcEnXc7k,18.08.03,2018-03-05T10:36:07.000Z,2227289,2341,789,194,False,False,Entertainment,IN
289040,dul_EuolX8w,17.17.11,2017-11-16T03:59:28.000Z,569281,2639,188,1952,False,False,Autos & Vehicles,MX
264535,mvQ2gJ--txE,18.21.05,2018-05-19T17:47:00.000Z,36788,471,34,112,False,False,Entertainment,MX
269907,2vRDUKUJ3Kw,18.11.02,2018-02-10T18:35:21.000Z,28736,249,241,435,False,False,People & Blogs,MX
75576,DUA3qIpV3Vk,18.01.05,2018-04-29T13:00:01.000Z,23365,1149,21,251,False,False,News & Politics,DE
245643,HoLlGz7jwdA,18.22.05,2018-05-18T01:00:00.000Z,386960,654,595,85,False,False,Entertainment,KR
293648,aVIxU3_PgXs,17.28.11,2017-11-27T14:02:36.000Z,50076,1394,278,135,False,False,People & Blogs,RU
98439,DDSsLFgJlz0,18.25.01,2018-01-23T17:50:07.000Z,144663,4836,135,437,False,False,Sports,FR
163750,7vYwPlMWhf4,17.25.12,2017-12-21T10:02:48.000Z,799540,1200,1789,0,True,False,News & Politics,IN
112459,8ZRSg_56PtY,17.29.12,2017-12-27T23:08:55.000Z,58253,225,76,45,False,False,News & Politics,FR
87607,rrMScmD20fI,18.29.03,2018-03-27T19:24:35.000Z,34997,50,58,39,False,False,Entertainment,FR
92762,MLwfoEXnjrA,18.19.01,2018-01-17T17:03:28.000Z,351830,17209,108,217,False,False,Comedy,FR
232866,k11rZn4pRmY,18.09.06,2018-06-08T11:33:22.000Z,22607,1620,56,30,False,False,News & Politics,KR
54775,CnFi2WuFjgs,18.30.05,2018-05-29T16:29:50.000Z,36202,123,34,6,False,False,Entertainment,DE
88795,vP2m99lmcT8,18.01.05,2018-04-30T09:00:09.000Z,200278,1803,397,724,False,False,Entertainment,FR
46069,aqw1BxL2-Ik,18.26.01,2018-01-24T22:58:36.000Z,1732526,75897,1661,13220,False,False,Entertainment,DE
107805,RpEJCznFreQ,17.15.11,2017-11-12T18:00:02.000Z,415981,25095,460,874,False,False,Howto & Style,FR
4421,BeLQb91_hG4,17.15.12,2017-12-14T11:00:00.000Z,135064,2676,53,91,False,False,Comedy,CA
242966,7ugsKtUClQY,18.17.03,2018-03-15T12:06:29.000Z,172854,2133,157,263,False,False,Entertainment,KR
103072,SxrZx983TGM,18.19.01,2018-01-18T16:44:56.000Z,4819,23,2,1,False,False,People & Blogs,FR
320908,GKGpumOTL4Q,18.28.03,2018-03-27T14:23:15.000Z,801675,7010,1516,760,False,False,News & Politics,RU
280456,LiZgpe8bn8s,17.19.12,2017-12-19T03:03:47.000Z,7998,491,15,36,False,False,Music,MX
254856,xeE0FdWMbUA,17.19.12,2017-12-19T04:02:40.000Z,15310,64,5,2,False,False,Entertainment,MX
51925,RkKajp0H1Fc,18.23.04,2018-04-21T17:59:52.000Z,466174,14697,1021,4518,False,False,Entertainment,DE
326243,7Juu1Z2KkGE,18.06.03,2018-03-05T14:46:35.000Z,9789,257,30,107,False,False,Film & Animation,RU
272153,IIz0PkX6H9A,18.04.04,2018-03-23T22:38:30.000Z,239043,7816,3303,1019,False,False,People & Blogs,MX
56922,B8RJN53f7N4,18.22.01,2018-01-19T09:29:22.000Z,133575,2151,166,283,False,False,Comedy,DE
291683,A5B4aFonee0,17.24.11,2017-11-23T22:55:42.000Z,482310,43476,930,1706,False,False,Gaming,MX
